year,month,species_id,rodent_type,plot_type,captures
1977,7,DM,Kangaroo Rat,Control,0.41935483870967744
1977,7,DM,Kangaroo Rat,Long-term Krat Exclosure,0.3225806451612903
1977,7,DS,Kangaroo Rat,Control,0.06451612903225806
1977,7,DS,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
1977,7,PE,Granivore,Control,0.03225806451612903
1977,7,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
1977,7,PF,Granivore,Control,0.03225806451612903
1977,7,PP,Granivore,Control,0.0967741935483871
1977,8,DM,Kangaroo Rat,Control,0.6451612903225806
1977,8,DM,Kangaroo Rat,Long-term Krat Exclosure,0.3548387096774194
1977,8,DO,Kangaroo Rat,Control,0.03225806451612903
1977,8,DS,Kangaroo Rat,Control,0.0967741935483871
1977,8,DS,Kangaroo Rat,Long-term Krat Exclosure,0.06451612903225806
1977,8,PF,Granivore,Control,0.12903225806451613
1977,8,PP,Granivore,Control,0.06451612903225806
1977,9,DM,Kangaroo Rat,Control,0.6774193548387096
1977,9,DM,Kangaroo Rat,Long-term Krat Exclosure,0.22580645161290322
1977,9,DS,Kangaroo Rat,Control,0.25806451612903225
1977,9,DS,Kangaroo Rat,Long-term Krat Exclosure,0.12903225806451613
1977,9,PE,Granivore,Control,0.03225806451612903
1977,9,PF,Granivore,Control,0.06451612903225806
1977,9,PP,Granivore,Control,0.03225806451612903
1977,9,PP,Granivore,Long-term Krat Exclosure,0.03225806451612903
1977,10,DM,Kangaroo Rat,Control,0.6774193548387096
1977,10,DM,Kangaroo Rat,Long-term Krat Exclosure,0.25806451612903225
1977,10,DO,Kangaroo Rat,Control,0.0967741935483871
1977,10,DO,Kangaroo Rat,Long-term Krat Exclosure,0.06451612903225806
1977,10,DS,Kangaroo Rat,Control,0.3870967741935484
1977,10,PE,Granivore,Control,0.03225806451612903
1977,10,PF,Granivore,Control,0.03225806451612903
1977,10,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
1977,10,RM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1977,11,DM,Kangaroo Rat,Control,0.5161290322580645
1977,11,DO,Kangaroo Rat,Control,0.03225806451612903
1977,11,DS,Kangaroo Rat,Control,0.2903225806451613
1977,11,PF,Granivore,Control,0.06451612903225806
1977,11,RM,Granivore,Control,0.03225806451612903
1977,12,DM,Kangaroo Rat,Control,0.5483870967741935
1977,12,DO,Kangaroo Rat,Control,0.03225806451612903
1977,12,DS,Kangaroo Rat,Control,0.41935483870967744
1977,12,PF,Granivore,Control,0.0967741935483871
1977,12,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
1978,1,DM,Kangaroo Rat,Control,0.6129032258064516
1978,1,DS,Kangaroo Rat,Control,0.2903225806451613
1978,1,PE,Granivore,Control,0.03225806451612903
1978,1,PF,Granivore,Control,0.03225806451612903
1978,1,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
1978,2,DM,Kangaroo Rat,Control,0.4838709677419355
1978,2,DM,Kangaroo Rat,Long-term Krat Exclosure,0.0967741935483871
1978,2,DS,Kangaroo Rat,Control,0.2903225806451613
1978,2,PE,Granivore,Control,0.03225806451612903
1978,2,PF,Granivore,Control,0.06451612903225806
1978,3,DM,Kangaroo Rat,Control,0.3548387096774194
1978,3,DM,Kangaroo Rat,Long-term Krat Exclosure,0.16129032258064516
1978,3,DO,Kangaroo Rat,Control,0.03225806451612903
1978,3,DS,Kangaroo Rat,Control,0.3870967741935484
1978,3,PE,Granivore,Control,0.06451612903225806
1978,3,PF,Granivore,Control,0.0967741935483871
1978,3,PF,Granivore,Long-term Krat Exclosure,0.06451612903225806
1978,3,RM,Granivore,Control,0.03225806451612903
1978,4,DM,Kangaroo Rat,Control,0.7419354838709677
1978,4,DM,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
1978,4,DO,Kangaroo Rat,Control,0.03225806451612903
1978,4,DS,Kangaroo Rat,Control,0.5483870967741935
1978,5,DM,Kangaroo Rat,Control,0.6451612903225806
1978,5,DM,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
1978,5,DO,Kangaroo Rat,Control,0.06451612903225806
1978,5,DS,Kangaroo Rat,Control,0.6451612903225806
1978,5,PF,Granivore,Control,0.06451612903225806
1978,5,PM,Granivore,Control,0.03225806451612903
1978,5,PP,Granivore,Control,0.06451612903225806
1978,6,DM,Kangaroo Rat,Control,0.41935483870967744
1978,6,DO,Kangaroo Rat,Control,0.0967741935483871
1978,6,DS,Kangaroo Rat,Control,0.6129032258064516
1978,6,PF,Granivore,Control,0.0967741935483871
1978,6,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
1978,6,PP,Granivore,Control,0.03225806451612903
1978,7,DM,Kangaroo Rat,Control,0.5483870967741935
1978,7,DO,Kangaroo Rat,Control,0.06451612903225806
1978,7,DS,Kangaroo Rat,Control,0.6129032258064516
1978,7,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
1978,7,PP,Granivore,Control,0.06451612903225806
1978,7,PP,Granivore,Long-term Krat Exclosure,0.06451612903225806
1978,8,DM,Kangaroo Rat,Control,0.5483870967741935
1978,8,DO,Kangaroo Rat,Control,0.03225806451612903
1978,8,DS,Kangaroo Rat,Control,0.4838709677419355
1978,8,PE,Granivore,Control,0.06451612903225806
1978,8,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
1978,8,PM,Granivore,Long-term Krat Exclosure,0.06451612903225806
1978,8,PP,Granivore,Control,0.03225806451612903
1978,8,PP,Granivore,Long-term Krat Exclosure,0.06451612903225806
1978,9,DM,Kangaroo Rat,Control,0.6774193548387096
1978,9,DM,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
1978,9,DO,Kangaroo Rat,Control,0.03225806451612903
1978,9,DS,Kangaroo Rat,Control,0.5483870967741935
1978,9,PE,Granivore,Control,0.06451612903225806
1978,9,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
1978,9,PF,Granivore,Control,0.06451612903225806
1978,9,PF,Granivore,Long-term Krat Exclosure,0.12903225806451613
1978,9,PP,Granivore,Control,0.12903225806451613
1978,9,PP,Granivore,Long-term Krat Exclosure,0.0967741935483871
1978,10,DM,Kangaroo Rat,Control,0.4838709677419355
1978,10,DO,Kangaroo Rat,Control,0.06451612903225806
1978,10,DS,Kangaroo Rat,Control,0.41935483870967744
1978,10,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
1978,10,PF,Granivore,Control,0.06451612903225806
1978,10,PF,Granivore,Long-term Krat Exclosure,0.0967741935483871
1978,10,PP,Granivore,Control,0.03225806451612903
1978,10,PP,Granivore,Long-term Krat Exclosure,0.06451612903225806
1978,11,DM,Kangaroo Rat,Control,0.4838709677419355
1978,11,DO,Kangaroo Rat,Control,0.0967741935483871
1978,11,DS,Kangaroo Rat,Control,0.22580645161290322
1978,11,PE,Granivore,Control,0.03225806451612903
1978,11,PF,Granivore,Long-term Krat Exclosure,0.06451612903225806
1978,12,DM,Kangaroo Rat,Control,0.45161290322580644
1978,12,DO,Kangaroo Rat,Control,0.06451612903225806
1978,12,DS,Kangaroo Rat,Control,0.22580645161290322
1978,12,RM,Granivore,Long-term Krat Exclosure,0.06451612903225806
1979,1,DM,Kangaroo Rat,Control,0.4838709677419355
1979,1,DO,Kangaroo Rat,Control,0.03225806451612903
1979,1,DS,Kangaroo Rat,Control,0.0967741935483871
1979,1,PE,Granivore,Control,0.03225806451612903
1979,2,DM,Kangaroo Rat,Control,0.4838709677419355
1979,2,DO,Kangaroo Rat,Control,0.03225806451612903
1979,2,DS,Kangaroo Rat,Control,0.22580645161290322
1979,2,PM,Granivore,Control,0.06451612903225806
1979,2,PM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1979,3,DM,Kangaroo Rat,Control,0.3225806451612903
1979,3,DO,Kangaroo Rat,Control,0.06451612903225806
1979,3,DS,Kangaroo Rat,Control,0.3870967741935484
1979,3,PE,Granivore,Control,0.03225806451612903
1979,3,PF,Granivore,Control,0.03225806451612903
1979,4,DM,Kangaroo Rat,Control,0.22580645161290322
1979,4,DO,Kangaroo Rat,Control,0.03225806451612903
1979,4,DS,Kangaroo Rat,Control,0.3548387096774194
1979,4,PM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1979,4,PP,Granivore,Long-term Krat Exclosure,0.03225806451612903
1979,5,DM,Kangaroo Rat,Control,0.3870967741935484
1979,5,DO,Kangaroo Rat,Control,0.06451612903225806
1979,5,DS,Kangaroo Rat,Control,0.4838709677419355
1979,5,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
1979,5,PP,Granivore,Long-term Krat Exclosure,0.06451612903225806
1979,7,DM,Kangaroo Rat,Control,0.41935483870967744
1979,7,DO,Kangaroo Rat,Control,0.06451612903225806
1979,7,DS,Kangaroo Rat,Control,0.6129032258064516
1979,7,PE,Granivore,Control,0.03225806451612903
1979,7,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
1979,7,PF,Granivore,Control,0.03225806451612903
1979,7,PF,Granivore,Long-term Krat Exclosure,0.0967741935483871
1979,7,PP,Granivore,Control,0.06451612903225806
1979,7,PP,Granivore,Long-term Krat Exclosure,0.1935483870967742
1979,8,DM,Kangaroo Rat,Control,0.22580645161290322
1979,8,DO,Kangaroo Rat,Control,0.03225806451612903
1979,8,DS,Kangaroo Rat,Control,0.2903225806451613
1979,8,PP,Granivore,Long-term Krat Exclosure,0.03225806451612903
1979,9,DM,Kangaroo Rat,Control,0.3225806451612903
1979,9,DS,Kangaroo Rat,Control,0.1935483870967742
1979,9,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
1979,9,PF,Granivore,Control,0.03225806451612903
1979,9,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
1979,9,PP,Granivore,Control,0.03225806451612903
1979,9,PP,Granivore,Long-term Krat Exclosure,0.03225806451612903
1979,10,DM,Kangaroo Rat,Control,0.3225806451612903
1979,10,DO,Kangaroo Rat,Control,0.12903225806451613
1979,10,DS,Kangaroo Rat,Control,0.25806451612903225
1979,10,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
1979,10,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
1979,10,PP,Granivore,Control,0.03225806451612903
1979,10,PP,Granivore,Long-term Krat Exclosure,0.03225806451612903
1979,10,RM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1979,11,DM,Kangaroo Rat,Control,0.7096774193548387
1979,11,DM,Kangaroo Rat,Long-term Krat Exclosure,0.22580645161290322
1979,11,DO,Kangaroo Rat,Control,0.12903225806451613
1979,11,DS,Kangaroo Rat,Control,0.2903225806451613
1979,11,PE,Granivore,Long-term Krat Exclosure,0.0967741935483871
1979,11,PF,Granivore,Control,0.03225806451612903
1979,11,PF,Granivore,Long-term Krat Exclosure,0.12903225806451613
1979,11,PP,Granivore,Control,0.03225806451612903
1979,11,RM,Granivore,Control,0.06451612903225806
1979,11,RM,Granivore,Long-term Krat Exclosure,0.06451612903225806
1980,1,DM,Kangaroo Rat,Control,0.9032258064516129
1980,1,DM,Kangaroo Rat,Long-term Krat Exclosure,0.12903225806451613
1980,1,DO,Kangaroo Rat,Control,0.1935483870967742
1980,1,DS,Kangaroo Rat,Control,0.22580645161290322
1980,1,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
1980,1,PF,Granivore,Control,0.0967741935483871
1980,1,PF,Granivore,Long-term Krat Exclosure,0.16129032258064516
1980,1,RM,Granivore,Control,0.03225806451612903
1980,1,RM,Granivore,Long-term Krat Exclosure,0.12903225806451613
1980,2,DM,Kangaroo Rat,Control,0.8064516129032258
1980,2,DM,Kangaroo Rat,Long-term Krat Exclosure,0.12903225806451613
1980,2,DO,Kangaroo Rat,Control,0.1935483870967742
1980,2,DS,Kangaroo Rat,Control,0.25806451612903225
1980,2,DS,Kangaroo Rat,Long-term Krat Exclosure,0.0967741935483871
1980,2,PE,Granivore,Control,0.06451612903225806
1980,2,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
1980,2,PF,Granivore,Control,0.06451612903225806
1980,2,PF,Granivore,Long-term Krat Exclosure,0.16129032258064516
1980,2,RM,Granivore,Control,0.06451612903225806
1980,2,RM,Granivore,Long-term Krat Exclosure,0.1935483870967742
1980,3,DM,Kangaroo Rat,Control,1.7741935483870968
1980,3,DM,Kangaroo Rat,Long-term Krat Exclosure,0.06451612903225806
1980,3,DO,Kangaroo Rat,Control,0.3225806451612903
1980,3,DS,Kangaroo Rat,Control,0.9032258064516129
1980,3,PE,Granivore,Long-term Krat Exclosure,0.0967741935483871
1980,3,PF,Granivore,Control,0.1935483870967742
1980,3,PF,Granivore,Long-term Krat Exclosure,0.3870967741935484
1980,3,RM,Granivore,Control,0.1935483870967742
1980,3,RM,Granivore,Long-term Krat Exclosure,0.4838709677419355
1980,4,DM,Kangaroo Rat,Control,0.3870967741935484
1980,4,DO,Kangaroo Rat,Control,0.06451612903225806
1980,4,DS,Kangaroo Rat,Control,0.3548387096774194
1980,4,PF,Granivore,Control,0.12903225806451613
1980,4,PF,Granivore,Long-term Krat Exclosure,0.12903225806451613
1980,4,RM,Granivore,Long-term Krat Exclosure,0.12903225806451613
1980,5,DM,Kangaroo Rat,Control,0.41935483870967744
1980,5,DM,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
1980,5,DO,Kangaroo Rat,Control,0.0967741935483871
1980,5,DS,Kangaroo Rat,Control,0.7419354838709677
1980,5,DS,Kangaroo Rat,Long-term Krat Exclosure,0.1935483870967742
1980,5,PF,Granivore,Control,0.03225806451612903
1980,5,PF,Granivore,Long-term Krat Exclosure,0.12903225806451613
1980,6,DM,Kangaroo Rat,Control,0.5161290322580645
1980,6,DO,Kangaroo Rat,Control,0.16129032258064516
1980,6,DS,Kangaroo Rat,Control,0.6129032258064516
1980,6,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
1980,6,PF,Granivore,Control,0.03225806451612903
1980,6,PP,Granivore,Long-term Krat Exclosure,0.03225806451612903
1980,7,DM,Kangaroo Rat,Control,0.3225806451612903
1980,7,DO,Kangaroo Rat,Control,0.16129032258064516
1980,7,DS,Kangaroo Rat,Control,0.45161290322580644
1980,7,PF,Granivore,Control,0.03225806451612903
1980,7,PF,Granivore,Long-term Krat Exclosure,0.06451612903225806
1980,8,DM,Kangaroo Rat,Control,0.3548387096774194
1980,8,DO,Kangaroo Rat,Control,0.0967741935483871
1980,8,DS,Kangaroo Rat,Control,0.3870967741935484
1980,8,PF,Granivore,Long-term Krat Exclosure,0.12903225806451613
1980,8,PP,Granivore,Control,0.03225806451612903
1980,9,DM,Kangaroo Rat,Control,0.2903225806451613
1980,9,DO,Kangaroo Rat,Control,0.03225806451612903
1980,9,DS,Kangaroo Rat,Control,0.41935483870967744
1980,9,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
1980,9,PF,Granivore,Control,0.06451612903225806
1980,9,PF,Granivore,Long-term Krat Exclosure,0.1935483870967742
1980,9,PP,Granivore,Control,0.0967741935483871
1980,10,DM,Kangaroo Rat,Control,0.25806451612903225
1980,10,DO,Kangaroo Rat,Control,0.03225806451612903
1980,10,DS,Kangaroo Rat,Control,0.3548387096774194
1980,10,PF,Granivore,Control,0.03225806451612903
1980,10,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
1980,10,PP,Granivore,Control,0.03225806451612903
1980,11,DM,Kangaroo Rat,Control,0.7419354838709677
1980,11,DM,Kangaroo Rat,Long-term Krat Exclosure,0.25806451612903225
1980,11,DO,Kangaroo Rat,Control,0.16129032258064516
1980,11,DS,Kangaroo Rat,Control,0.5161290322580645
1980,11,PF,Granivore,Control,0.0967741935483871
1980,11,PF,Granivore,Long-term Krat Exclosure,0.0967741935483871
1980,12,DM,Kangaroo Rat,Control,0.9354838709677419
1980,12,DM,Kangaroo Rat,Long-term Krat Exclosure,0.22580645161290322
1980,12,DO,Kangaroo Rat,Control,0.12903225806451613
1980,12,DO,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
1980,12,DS,Kangaroo Rat,Control,0.4838709677419355
1980,12,PE,Granivore,Control,0.03225806451612903
1980,12,PF,Granivore,Control,0.0967741935483871
1980,12,PF,Granivore,Long-term Krat Exclosure,0.06451612903225806
1981,1,DM,Kangaroo Rat,Control,1
1981,1,DM,Kangaroo Rat,Long-term Krat Exclosure,0.06451612903225806
1981,1,DO,Kangaroo Rat,Control,0.22580645161290322
1981,1,DS,Kangaroo Rat,Control,0.6129032258064516
1981,1,DS,Kangaroo Rat,Long-term Krat Exclosure,0.06451612903225806
1981,1,PF,Granivore,Control,0.06451612903225806
1981,1,PF,Granivore,Long-term Krat Exclosure,0.0967741935483871
1981,1,PP,Granivore,Control,0.06451612903225806
1981,1,RM,Granivore,Control,0.06451612903225806
1981,1,RM,Granivore,Long-term Krat Exclosure,0.12903225806451613
1981,2,DM,Kangaroo Rat,Control,0.3225806451612903
1981,2,DO,Kangaroo Rat,Control,0.12903225806451613
1981,2,DS,Kangaroo Rat,Control,0.12903225806451613
1981,2,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
1981,3,DM,Kangaroo Rat,Control,0.6451612903225806
1981,3,DM,Kangaroo Rat,Long-term Krat Exclosure,0.06451612903225806
1981,3,DO,Kangaroo Rat,Control,0.0967741935483871
1981,3,DS,Kangaroo Rat,Control,0.4838709677419355
1981,3,DS,Kangaroo Rat,Long-term Krat Exclosure,0.0967741935483871
1981,3,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
1981,3,PF,Granivore,Control,0.06451612903225806
1981,3,PF,Granivore,Long-term Krat Exclosure,0.12903225806451613
1981,3,PM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1981,3,RM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1981,4,DM,Kangaroo Rat,Control,2.2903225806451615
1981,4,DO,Kangaroo Rat,Control,0.6451612903225806
1981,4,DS,Kangaroo Rat,Control,1.3225806451612903
1981,4,PE,Granivore,Control,0.12903225806451613
1981,4,PF,Granivore,Control,0.0967741935483871
1981,4,PF,Granivore,Long-term Krat Exclosure,0.16129032258064516
1981,4,PM,Granivore,Long-term Krat Exclosure,0.06451612903225806
1981,4,PP,Granivore,Control,0.03225806451612903
1981,5,DM,Kangaroo Rat,Control,0.6451612903225806
1981,5,DM,Kangaroo Rat,Long-term Krat Exclosure,0.16129032258064516
1981,5,DO,Kangaroo Rat,Control,0.25806451612903225
1981,5,DS,Kangaroo Rat,Control,0.6129032258064516
1981,5,DS,Kangaroo Rat,Long-term Krat Exclosure,0.06451612903225806
1981,5,PF,Granivore,Control,0.03225806451612903
1981,5,PF,Granivore,Long-term Krat Exclosure,0.12903225806451613
1981,5,PM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1981,5,PP,Granivore,Control,0.03225806451612903
1981,6,DM,Kangaroo Rat,Control,0.5806451612903226
1981,6,DO,Kangaroo Rat,Control,0.12903225806451613
1981,6,DS,Kangaroo Rat,Control,0.5806451612903226
1981,6,DS,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
1981,6,PE,Granivore,Control,0.03225806451612903
1981,6,PF,Granivore,Control,0.0967741935483871
1981,6,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
1981,6,PM,Granivore,Long-term Krat Exclosure,0.06451612903225806
1981,6,PP,Granivore,Control,0.03225806451612903
1981,6,RM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1981,7,DM,Kangaroo Rat,Control,1.032258064516129
1981,7,DO,Kangaroo Rat,Control,0.1935483870967742
1981,7,DS,Kangaroo Rat,Control,0.5483870967741935
1981,7,PF,Granivore,Control,0.06451612903225806
1981,7,PF,Granivore,Long-term Krat Exclosure,0.06451612903225806
1981,7,PM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1981,7,PP,Granivore,Control,0.12903225806451613
1981,8,DM,Kangaroo Rat,Control,0.41935483870967744
1981,8,DO,Kangaroo Rat,Control,0.0967741935483871
1981,8,DS,Kangaroo Rat,Control,0.1935483870967742
1981,8,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
1981,9,DM,Kangaroo Rat,Control,0.2903225806451613
1981,9,DS,Kangaroo Rat,Control,0.0967741935483871
1981,9,PE,Granivore,Control,0.06451612903225806
1981,9,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
1981,10,DM,Kangaroo Rat,Control,0.4838709677419355
1981,10,DO,Kangaroo Rat,Control,0.03225806451612903
1981,10,DS,Kangaroo Rat,Control,0.3548387096774194
1981,10,PE,Granivore,Control,0.03225806451612903
1981,10,PE,Granivore,Long-term Krat Exclosure,0.06451612903225806
1981,10,PF,Granivore,Control,0.0967741935483871
1981,10,PM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1981,10,RM,Granivore,Control,0.03225806451612903
1981,11,DM,Kangaroo Rat,Control,0.8064516129032258
1981,11,DO,Kangaroo Rat,Control,0.03225806451612903
1981,11,DS,Kangaroo Rat,Control,0.3548387096774194
1981,11,PE,Granivore,Control,0.0967741935483871
1981,11,PE,Granivore,Long-term Krat Exclosure,0.06451612903225806
1981,11,PF,Granivore,Control,0.03225806451612903
1981,11,PF,Granivore,Long-term Krat Exclosure,0.06451612903225806
1981,11,PM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1981,11,RM,Granivore,Control,0.03225806451612903
1981,11,RM,Granivore,Long-term Krat Exclosure,0.0967741935483871
1981,12,DM,Kangaroo Rat,Control,0.3870967741935484
1981,12,DO,Kangaroo Rat,Control,0.06451612903225806
1981,12,DS,Kangaroo Rat,Control,0.2903225806451613
1981,12,PE,Granivore,Long-term Krat Exclosure,0.16129032258064516
1981,12,PF,Granivore,Control,0.03225806451612903
1981,12,PF,Granivore,Long-term Krat Exclosure,0.12903225806451613
1981,12,PM,Granivore,Long-term Krat Exclosure,0.0967741935483871
1981,12,RM,Granivore,Control,0.12903225806451613
1981,12,RM,Granivore,Long-term Krat Exclosure,0.1935483870967742
1982,1,DM,Kangaroo Rat,Control,0.9354838709677419
1982,1,DO,Kangaroo Rat,Control,0.03225806451612903
1982,1,DS,Kangaroo Rat,Control,0.2903225806451613
1982,1,PE,Granivore,Control,0.25806451612903225
1982,1,PE,Granivore,Long-term Krat Exclosure,0.0967741935483871
1982,1,PF,Granivore,Long-term Krat Exclosure,0.22580645161290322
1982,1,PM,Granivore,Long-term Krat Exclosure,0.06451612903225806
1982,1,RM,Granivore,Control,0.16129032258064516
1982,1,RM,Granivore,Long-term Krat Exclosure,0.3225806451612903
1982,2,DM,Kangaroo Rat,Control,1.096774193548387
1982,2,DO,Kangaroo Rat,Control,0.0967741935483871
1982,2,DS,Kangaroo Rat,Control,0.4838709677419355
1982,2,PE,Granivore,Control,0.16129032258064516
1982,2,PE,Granivore,Long-term Krat Exclosure,0.12903225806451613
1982,2,PF,Granivore,Long-term Krat Exclosure,0.25806451612903225
1982,2,PM,Granivore,Long-term Krat Exclosure,0.0967741935483871
1982,2,RM,Granivore,Control,0.3870967741935484
1982,2,RM,Granivore,Long-term Krat Exclosure,0.4838709677419355
1982,3,DM,Kangaroo Rat,Control,0.7096774193548387
1982,3,DO,Kangaroo Rat,Control,0.12903225806451613
1982,3,DS,Kangaroo Rat,Control,0.2903225806451613
1982,3,PE,Granivore,Control,0.16129032258064516
1982,3,PF,Granivore,Control,0.03225806451612903
1982,3,PF,Granivore,Long-term Krat Exclosure,0.2903225806451613
1982,3,PM,Granivore,Control,0.03225806451612903
1982,3,PM,Granivore,Long-term Krat Exclosure,0.16129032258064516
1982,3,RM,Granivore,Control,0.1935483870967742
1982,3,RM,Granivore,Long-term Krat Exclosure,0.3870967741935484
1982,4,DM,Kangaroo Rat,Control,0.5806451612903226
1982,4,DO,Kangaroo Rat,Control,0.12903225806451613
1982,4,DS,Kangaroo Rat,Control,0.5161290322580645
1982,4,PE,Granivore,Control,0.06451612903225806
1982,4,PE,Granivore,Long-term Krat Exclosure,0.06451612903225806
1982,4,PF,Granivore,Control,0.03225806451612903
1982,4,PF,Granivore,Long-term Krat Exclosure,0.12903225806451613
1982,4,PM,Granivore,Control,0.06451612903225806
1982,4,PM,Granivore,Long-term Krat Exclosure,0.0967741935483871
1982,4,PP,Granivore,Control,0.06451612903225806
1982,4,RM,Granivore,Control,0.06451612903225806
1982,4,RM,Granivore,Long-term Krat Exclosure,0.0967741935483871
1982,5,DM,Kangaroo Rat,Control,0.5161290322580645
1982,5,DO,Kangaroo Rat,Control,0.12903225806451613
1982,5,DS,Kangaroo Rat,Control,0.5806451612903226
1982,5,PE,Granivore,Control,0.06451612903225806
1982,5,PE,Granivore,Long-term Krat Exclosure,0.1935483870967742
1982,5,PF,Granivore,Control,0.03225806451612903
1982,5,PF,Granivore,Long-term Krat Exclosure,0.0967741935483871
1982,5,PM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1982,5,PP,Granivore,Control,0.03225806451612903
1982,5,RM,Granivore,Control,0.03225806451612903
1982,6,DM,Kangaroo Rat,Control,0.6774193548387096
1982,6,DO,Kangaroo Rat,Control,0.0967741935483871
1982,6,DS,Kangaroo Rat,Control,0.6451612903225806
1982,6,PE,Granivore,Control,0.03225806451612903
1982,6,PE,Granivore,Long-term Krat Exclosure,0.06451612903225806
1982,6,PF,Granivore,Control,0.06451612903225806
1982,6,PF,Granivore,Long-term Krat Exclosure,0.3225806451612903
1982,6,PM,Granivore,Long-term Krat Exclosure,0.12903225806451613
1982,6,PP,Granivore,Control,0.06451612903225806
1982,6,RM,Granivore,Long-term Krat Exclosure,0.12903225806451613
1982,7,DM,Kangaroo Rat,Control,0.8387096774193549
1982,7,DO,Kangaroo Rat,Control,0.12903225806451613
1982,7,DO,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
1982,7,DS,Kangaroo Rat,Control,0.6774193548387096
1982,7,DS,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
1982,7,PE,Granivore,Control,0.03225806451612903
1982,7,PE,Granivore,Long-term Krat Exclosure,0.0967741935483871
1982,7,PF,Granivore,Control,0.0967741935483871
1982,7,PF,Granivore,Long-term Krat Exclosure,0.3870967741935484
1982,7,PM,Granivore,Long-term Krat Exclosure,0.16129032258064516
1982,7,PP,Granivore,Control,0.12903225806451613
1982,7,PP,Granivore,Long-term Krat Exclosure,0.03225806451612903
1982,7,RM,Granivore,Control,0.03225806451612903
1982,7,RM,Granivore,Long-term Krat Exclosure,0.06451612903225806
1982,8,DM,Kangaroo Rat,Control,1.096774193548387
1982,8,DO,Kangaroo Rat,Control,0.16129032258064516
1982,8,DS,Kangaroo Rat,Control,0.4838709677419355
1982,8,PE,Granivore,Control,0.0967741935483871
1982,8,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
1982,8,PF,Granivore,Control,0.22580645161290322
1982,8,PF,Granivore,Long-term Krat Exclosure,0.3225806451612903
1982,8,PM,Granivore,Control,0.03225806451612903
1982,8,PM,Granivore,Long-term Krat Exclosure,0.0967741935483871
1982,8,PP,Granivore,Control,0.16129032258064516
1982,8,PP,Granivore,Long-term Krat Exclosure,0.0967741935483871
1982,8,RM,Granivore,Control,0.03225806451612903
1982,8,RM,Granivore,Long-term Krat Exclosure,0.06451612903225806
1982,9,DM,Kangaroo Rat,Control,0.8709677419354839
1982,9,DO,Kangaroo Rat,Control,0.16129032258064516
1982,9,DS,Kangaroo Rat,Control,0.3548387096774194
1982,9,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
1982,9,PF,Granivore,Control,0.16129032258064516
1982,9,PF,Granivore,Long-term Krat Exclosure,0.12903225806451613
1982,9,PM,Granivore,Control,0.03225806451612903
1982,9,PM,Granivore,Long-term Krat Exclosure,0.06451612903225806
1982,9,PP,Granivore,Long-term Krat Exclosure,0.03225806451612903
